9244,107,2019-07-27,1,3578.27,286.2616
10011,55,2019-07-27,1,3578.27,286.2616
12269,55,2019-07-27,1,3578.27,286.2616
3393,55,2019-07-28,1,3578.27,286.2616
4824,107,2019-07-28,1,3578.27,286.2616
6589,100,2019-07-28,1,3578.27,286.2616
9426,128,2019-07-28,1,3374.99,269.9992
9462,111,2019-07-28,1,3578.27,286.2616
10948,47,2019-07-28,1,3374.99,269.9992
11062,111,2019-07-28,1,3578.27,286.2616
11671,55,2019-07-28,1,3578.27,286.2616
586,55,2019-07-29,1,3578.27,286.2616
1511,65,2019-07-29,1,3578.27,286.2616
1637,107,2019-07-29,1,3578.27,286.2616
2207,107,2019-07-29,1,3578.27,286.2616
4790,25,2019-07-29,1,3399.99,271.9992
7478,111,2019-07-29,1,3578.27,286.2616
8687,95,2019-07-29,1,699.0982,55.9279
9745,25,2019-07-29,1,3399.99,271.9992
10292,107,2019-07-29,1,3578.27,286.2616
11672,58,2019-07-29,1,699.0982,55.9279
12037,96,2019-07-29,1,3374.99,269.9992
12061,100,2019-07-29,1,3578.27,286.2616
1017,111,2019-07-30,1,3578.27,286.2616
1390,107,2019-07-30,1,3578.27,286.2616
1982,25,2019-07-30,1,3399.99,271.9992
3399,55,2019-07-30,1,3578.27,286.2616
5864,111,2019-07-30,1,3578.27,286.2616
6682,111,2019-07-30,1,3578.27,286.2616
6740,25,2019-07-30,1,3399.99,271.9992
6870,107,2019-07-30,1,3578.27,286.2616
9862,65,2019-07-30,1,3578.27,286.2616
201,47,2019-07-31,1,3374.99,269.9992
1262,55,2019-07-31,1,3578.27,286.2616
1806,95,2019-07-31,1,699.0982,55.9279
2173,111,2019-07-31,1,3578.27,286.2616
2728,111,2019-07-31,1,3578.27,286.2616
5533,59,2019-07-31,1,699.0982,55.9279
6149,111,2019-07-31,1,3578.27,286.2616
6741,55,2019-07-31,1,3578.27,286.2616
9820,107,2019-07-31,1,3578.27,286.2616
10921,59,2019-07-31,1,699.0982,55.9279
1242,55,2019-08-01,1,3578.27,286.2616
2162,25,2019-08-01,1,3399.99,271.9992
5129,55,2019-08-01,1,3578.27,286.2616
5195,55,2019-08-01,1,3578.27,286.2616
5273,55,2019-08-01,1,3578.27,286.2616
9993,25,2019-08-01,1,3399.99,271.9992
11344,55,2019-08-01,1,3578.27,286.2616
1309,128,2019-08-02,1,3374.99,269.9992
3449,107,2019-08-02,1,3578.27,286.2616
9372,65,2019-08-02,1,3578.27,286.2616
11199,107,2019-08-02,1,3578.27,286.2616
11852,128,2019-08-02,1,3374.99,269.9992
12306,96,2019-08-02,1,3374.99,269.9992
1924,55,2019-08-03,1,3578.27,286.2616
5943,55,2019-08-03,1,3578.27,286.2616
8784,65,2019-08-03,1,3578.27,286.2616
10012,111,2019-08-03,1,3578.27,286.2616
3286,55,2019-08-04,1,3578.27,286.2616
3364,107,2019-08-04,1,3578.27,286.2616
3774,100,2019-08-04,1,3578.27,286.2616
6253,65,2019-08-04,1,3578.27,286.2616
6480,55,2019-08-04,1,3578.27,286.2616
7468,55,2019-08-04,1,3578.27,286.2616
7706,107,2019-08-04,1,3578.27,286.2616
9041,65,2019-08-04,1,3578.27,286.2616
10125,107,2019-08-04,1,3578.27,286.2616
11963,107,2019-08-04,1,3578.27,286.2616
8739,55,2019-08-05,1,3578.27,286.2616
10142,100,2019-08-05,1,3578.27,286.2616
10848,100,2019-08-05,1,3578.27,286.2616
10869,58,2019-08-05,1,699.0982,55.9279
802,107,2019-08-06,1,3578.27,286.2616
877,100,2019-08-06,1,3578.27,286.2616
3607,16,2019-08-06,1,3399.99,271.9992
5443,111,2019-08-06,1,3578.27,286.2616
10669,65,2019-08-06,1,3578.27,286.2616
11737,16,2019-08-06,1,3399.99,271.9992
1060,65,2019-08-07,1,3578.27,286.2616
10982,65,2019-08-07,1,3578.27,286.2616
10983,100,2019-08-07,1,3578.27,286.2616
3129,107,2019-08-08,1,3578.27,286.2616
3921,111,2019-08-08,1,3578.27,286.2616
8042,111,2019-08-08,1,3578.27,286.2616
10070,65,2019-08-08,1,3578.27,286.2616
11535,111,2019-08-08,1,3578.27,286.2616
11729,55,2019-08-08,1,3578.27,286.2616
11892,59,2019-08-08,1,699.0982,55.9279
251,111,2019-08-09,1,3578.27,286.2616
865,59,2019-08-09,1,699.0982,55.9279
1873,65,2019-08-09,1,3578.27,286.2616
10433,107,2019-08-09,1,3578.27,286.2616
11037,107,2019-08-09,1,3578.27,286.2616
1125,100,2019-08-10,1,3578.27,286.2616
5944,107,2019-08-10,1,3578.27,286.2616
12085,65,2019-08-10,1,3578.27,286.2616
551,100,2019-08-11,1,3578.27,286.2616
803,55,2019-08-11,1,3578.27,286.2616
1323,100,2019-08-11,1,3578.27,286.2616
1881,47,2019-08-11,1,3374.99,269.9992
6138,111,2019-08-11,1,3578.27,286.2616
7469,47,2019-08-11,1,3374.99,269.9992
11374,126,2019-08-11,1,3399.99,271.9992
1874,55,2019-08-12,1,3578.27,286.2616
3424,111,2019-08-12,1,3578.27,286.2616
4089,55,2019-08-12,1,3578.27,286.2616
3312,126,2019-08-13,1,3399.99,271.9992
7571,107,2019-08-13,1,3578.27,286.2616
2689,51,2019-08-14,1,3374.99,269.9992
7678,90,2019-08-14,1,699.0982,55.9279
10208,55,2019-08-14,1,3578.27,286.2616
11988,52,2019-08-14,1,699.0982,55.9279
495,100,2019-08-15,1,3578.27,286.2616
7263,55,2019-08-15,1,3578.27,286.2616
8357,107,2019-08-15,1,3578.27,286.2616
11121,100,2019-08-15,1,3578.27,286.2616
12176,111,2019-08-15,1,3578.27,286.2616
3365,55,2019-08-16,1,3578.27,286.2616
7111,107,2019-08-16,1,3578.27,286.2616
8740,100,2019-08-16,1,3578.27,286.2616
11608,65,2019-08-16,1,3578.27,286.2616
242,107,2019-08-17,1,3578.27,286.2616
878,100,2019-08-17,1,3578.27,286.2616
1745,65,2019-08-17,1,3578.27,286.2616
3134,76,2019-08-17,1,699.0982,55.9279
11944,100,2019-08-17,1,3578.27,286.2616
184,65,2019-08-18,1,3578.27,286.2616
1875,107,2019-08-18,1,3578.27,286.2616
5196,126,2019-08-18,1,3399.99,271.9992
10821,126,2019-08-18,1,3399.99,271.9992
544,55,2019-08-19,1,3578.27,286.2616
7470,107,2019-08-19,1,3578.27,286.2616
8992,100,2019-08-19,1,3578.27,286.2616
10922,55,2019-08-19,1,3578.27,286.2616
12371,65,2019-08-19,1,3578.27,286.2616
2377,100,2019-08-20,1,3578.27,286.2616
2385,9,2019-08-20,1,3399.99,271.9992
4832,65,2019-08-20,1,3578.27,286.2616
4991,111,2019-08-20,1,3578.27,286.2616
7769,55,2019-08-20,1,3578.27,286.2616
8485,59,2019-08-20,1,699.0982,55.9279
8827,111,2019-08-20,1,3578.27,286.2616
9186,65,2019-08-20,1,3578.27,286.2616
4188,55,2019-08-21,1,3578.27,286.2616
6927,111,2019-08-21,1,3578.27,286.2616
1061,100,2019-08-22,1,3578.27,286.2616
1391,25,2019-08-22,1,3399.99,271.9992
3083,100,2019-08-22,1,3578.27,286.2616
4568,52,2019-08-22,1,699.0982,55.9279
5197,90,2019-08-22,1,699.0982,55.9279
6486,25,2019-08-22,1,3399.99,271.9992
7112,128,2019-08-22,1,3374.99,269.9992
9115,107,2019-08-22,1,3578.27,286.2616
671,65,2019-08-23,1,3578.27,286.2616
3982,107,2019-08-23,1,3578.27,286.2616
6656,55,2019-08-23,1,3578.27,286.2616
7833,100,2019-08-23,1,3578.27,286.2616
8137,55,2019-08-23,1,3578.27,286.2616
8741,100,2019-08-23,1,3578.27,286.2616
862,65,2019-08-24,1,3578.27,286.2616
2153,107,2019-08-24,1,3578.27,286.2616
2722,65,2019-08-24,1,3578.27,286.2616
4375,31,2019-08-24,1,699.0982,55.9279
4438,100,2019-08-24,1,3578.27,286.2616
5547,107,2019-08-24,1,3578.27,286.2616
10843,100,2019-08-24,1,3578.27,286.2616
6611,107,2019-08-25,1,3578.27,286.2616
7984,55,2019-08-25,1,3578.27,286.2616
9999,100,2019-08-25,1,3578.27,286.2616
7113,107,2019-08-26,1,3578.27,286.2616
7516,100,2019-08-26,1,3578.27,286.2616
10071,65,2019-08-26,1,3578.27,286.2616
239,100,2019-08-27,1,3578.27,286.2616
1556,93,2019-08-27,1,699.0982,55.9279
4189,100,2019-08-27,1,3578.27,286.2616
4244,55,2019-08-27,1,3578.27,286.2616
5198,111,2019-08-27,1,3578.27,286.2616
496,100,2019-08-28,1,3578.27,286.2616
2643,55,2019-08-28,1,3578.27,286.2616
3652,107,2019-08-28,1,3578.27,286.2616
5524,55,2019-08-28,1,3578.27,286.2616
5824,100,2019-08-28,1,3578.27,286.2616
6025,76,2019-08-28,1,699.0982,55.9279
8127,90,2019-08-28,1,699.0982,55.9279
8935,100,2019-08-28,1,3578.27,286.2616
8993,71,2019-08-28,1,699.0982,55.9279
10196,107,2019-08-28,1,3578.27,286.2616
4057,76,2019-08-29,1,699.0982,55.9279
8801,100,2019-08-29,1,3578.27,286.2616
5263,120,2019-08-30,1,699.0982,55.9279
185,111,2019-08-31,1,3578.27,286.2616
625,107,2019-08-31,1,3578.27,286.2616
1876,107,2019-08-31,1,3578.27,286.2616
6742,65,2019-08-31,1,3578.27,286.2616
6808,65,2019-08-31,1,3578.27,286.2616
7409,111,2019-08-31,1,3578.27,286.2616
7410,55,2019-08-31,1,3578.27,286.2616
8742,65,2019-08-31,1,3578.27,286.2616
10379,111,2019-08-31,1,3578.27,286.2616
12098,65,2019-08-31,1,3578.27,286.2616
1213,58,2019-09-01,1,699.0982,55.9279
1992,25,2019-09-01,1,3399.99,271.9992
2261,65,2019-09-01,1,3578.27,286.2616
9480,111,2019-09-01,1,3578.27,286.2616
5925,100,2019-09-02,1,3578.27,286.2616
7120,96,2019-09-02,1,3374.99,269.9992
10807,65,2019-09-02,1,3578.27,286.2616
497,100,2019-09-03,1,3578.27,286.2616
4245,111,2019-09-03,1,3578.27,286.2616
5130,65,2019-09-03,1,3578.27,286.2616
11420,55,2019-09-03,1,3578.27,286.2616
6083,55,2019-09-04,1,3578.27,286.2616
7283,65,2019-09-04,1,3578.27,286.2616
2567,9,2019-09-05,1,3399.99,271.9992
3633,96,2019-09-05,1,3374.99,269.9992
4349,65,2019-09-05,1,3578.27,286.2616
7349,111,2019-09-05,1,3578.27,286.2616
8358,94,2019-09-05,1,699.0982,55.9279
8994,65,2019-09-05,1,3578.27,286.2616
9038,111,2019-09-05,1,3578.27,286.2616
10870,9,2019-09-05,1,3399.99,271.9992
483,71,2019-09-06,1,699.0982,55.9279
1565,51,2019-09-06,1,3374.99,269.9992
10494,111,2019-09-06,1,3578.27,286.2616
236,55,2019-09-07,1,3578.27,286.2616
994,76,2019-09-07,1,699.0982,55.9279
8424,100,2019-09-07,1,3578.27,286.2616
11793,107,2019-09-07,1,3578.27,286.2616
1450,107,2019-09-08,1,3578.27,286.2616
2607,120,2019-09-08,1,699.0982,55.9279
2616,65,2019-09-08,1,3578.27,286.2616
3205,55,2019-09-08,1,3578.27,286.2616
3608,100,2019-09-08,1,3578.27,286.2616
4320,9,2019-09-08,1,3399.99,271.9992
5814,126,2019-09-08,1,3399.99,271.9992
7879,76,2019-09-08,1,699.0982,55.9279
12296,55,2019-09-08,1,3578.27,286.2616
12307,111,2019-09-08,1,3578.27,286.2616
12308,65,2019-09-08,1,3578.27,286.2616
626,58,2019-09-09,1,699.0982,55.9279
1678,55,2019-09-09,1,3578.27,286.2616
2902,107,2019-09-09,1,3578.27,286.2616
3104,65,2019-09-09,1,3578.27,286.2616
3734,100,2019-09-09,1,3578.27,286.2616
5548,107,2019-09-09,1,3578.27,286.2616
7884,65,2019-09-09,1,3578.27,286.2616
8224,55,2019-09-09,1,3578.27,286.2616
8575,51,2019-09-09,1,3374.99,269.9992
747,107,2019-09-10,1,3578.27,286.2616
4301,55,2019-09-10,1,3578.27,286.2616
6883,65,2019-09-10,1,3578.27,286.2616
9070,111,2019-09-10,1,3578.27,286.2616
10072,55,2019-09-10,1,3578.27,286.2616
1324,55,2019-09-11,1,3578.27,286.2616
1807,55,2019-09-11,1,3578.27,286.2616
8753,96,2019-09-11,1,3374.99,269.9992
8866,55,2019-09-11,1,3578.27,286.2616
10259,128,2019-09-11,1,3374.99,269.9992
11145,128,2019-09-11,1,3374.99,269.9992
11407,55,2019-09-11,1,3578.27,286.2616
12213,55,2019-09-11,1,3578.27,286.2616
132,126,2019-09-12,1,3399.99,271.9992
170,111,2019-09-12,1,3578.27,286.2616
697,111,2019-09-12,1,3578.27,286.2616
748,111,2019-09-12,1,3578.27,286.2616
1005,100,2019-09-12,1,3578.27,286.2616
1197,55,2019-09-12,1,3578.27,286.2616
2415,107,2019-09-12,1,3578.27,286.2616
7098,107,2019-09-12,1,3578.27,286.2616
7517,55,2019-09-12,1,3578.27,286.2616
7667,96,2019-09-12,1,3374.99,269.9992
9807,65,2019-09-12,1,3578.27,286.2616
11730,107,2019-09-12,1,3578.27,286.2616
5448,9,2019-09-13,1,3399.99,271.9992
5549,111,2019-09-13,1,3578.27,286.2616
7820,100,2019-09-13,1,3578.27,286.2616
9863,107,2019-09-13,1,3578.27,286.2616
10270,31,2019-09-13,1,699.0982,55.9279
12421,9,2019-09-13,1,3399.99,271.9992
5199,100,2019-09-14,1,3578.27,286.2616
6995,65,2019-09-14,1,3578.27,286.2616
8774,100,2019-09-14,1,3578.27,286.2616
126,111,2019-09-15,1,3578.27,286.2616
7471,47,2019-09-15,1,3374.99,269.9992
371,71,2019-09-16,1,699.0982,55.9279
2965,107,2019-09-16,1,3578.27,286.2616
3158,96,2019-09-16,1,3374.99,269.9992
6315,55,2019-09-16,1,3578.27,286.2616
8502,96,2019-09-16,1,3374.99,269.9992
10742,111,2019-09-16,1,3578.27,286.2616
1679,55,2019-09-17,1,3578.27,286.2616
6278,128,2019-09-17,1,3374.99,269.9992
10610,100,2019-09-17,1,3578.27,286.2616
3300,55,2019-09-18,1,3578.27,286.2616
4004,65,2019-09-18,1,3578.27,286.2616
4618,55,2019-09-18,1,3578.27,286.2616
5473,100,2019-09-18,1,3578.27,286.2616
6254,65,2019-09-18,1,3578.27,286.2616
8627,65,2019-09-18,1,3578.27,286.2616
11260,9,2019-09-18,1,3399.99,271.9992
11309,65,2019-09-18,1,3578.27,286.2616
2783,107,2019-09-19,1,3578.27,286.2616
7284,120,2019-09-19,1,699.0982,55.9279
8788,107,2019-09-19,1,3578.27,286.2616
9554,65,2019-09-19,1,3578.27,286.2616
11472,100,2019-09-19,1,3578.27,286.2616
749,107,2019-09-20,1,3578.27,286.2616
1208,111,2019-09-20,1,3578.27,286.2616
2685,111,2019-09-20,1,3578.27,286.2616
8088,111,2019-09-20,1,3578.27,286.2616
9721,100,2019-09-20,1,3578.27,286.2616
10283,107,2019-09-20,1,3578.27,286.2616
2595,55,2019-09-21,1,3578.27,286.2616
8128,100,2019-09-21,1,3578.27,286.2616
12398,111,2019-09-21,1,3578.27,286.2616
552,100,2019-09-22,1,3578.27,286.2616
2428,100,2019-09-22,1,3578.27,286.2616
6416,90,2019-09-22,1,699.0982,55.9279
11258,25,2019-09-22,1,3399.99,271.9992
1382,100,2019-09-23,1,3578.27,286.2616
3128,55,2019-09-23,1,3578.27,286.2616
5107,55,2019-09-23,1,3578.27,286.2616
8494,100,2019-09-23,1,3578.27,286.2616
10652,52,2019-09-23,1,699.0982,55.9279
11212,65,2019-09-24,1,3578.27,286.2616
6785,111,2019-09-25,1,3578.27,286.2616
9940,107,2019-09-25,1,3578.27,286.2616
134,100,2019-09-26,1,3578.27,286.2616
804,55,2019-09-26,1,3578.27,286.2616
1006,112,2019-09-26,1,699.0982,55.9279
4058,55,2019-09-26,1,3578.27,286.2616
4121,100,2019-09-26,1,3578.27,286.2616
5131,65,2019-09-26,1,3578.27,286.2616
7218,100,2019-09-26,1,3578.27,286.2616
8628,107,2019-09-26,1,3578.27,286.2616
8743,55,2019-09-26,1,3578.27,286.2616
10984,71,2019-09-26,1,699.0982,55.9279
7994,65,2019-09-27,1,3578.27,286.2616
